Id,Reputation,UpVotes,DownVotes,AccountId
"23783","1","0","0","421609"
"23785","113","0","0","2129148"
"23786","9","0","0","2129331"
"23787","101","0","0","2084030"
"23788","1","0","0","936883"
"23789","1","0","0","2129418"
"23790","1","0","0","2129500"
"23791","82","3","0","1296769"
"23792","101","0","0","300454"
"23793","131","1","0","235970"
"23795","1","0","0","2129908"
"23796","4","0","0","2130003"
"23797","101","0","0","1771976"
"23798","1","0","0","1207297"
"23799","120","4","0","2046764"
"23800","48","2","0","1121616"
"23801","101","2","0","273404"
"23802","104","2","0","396997"
"23804","111","1","0","332152"
"23805","101","1","0","992340"
"23806","1","0","0","2012174"
"23807","101","7","0","1941613"
"23808","160","1","0","1927013"
"23809","101","0","0","1532338"
"23810","255","31","0","2106516"
"23811","1","0","0","1863534"
"23812","101","0","0","370015"
"23813","101","0","0","2132023"
"23814","1","0","0","2079919"
"23815","101","0","0","1688663"
"23816","104","0","0","253120"
"23818","101","0","0","170392"
"23819","101","2","0","39835"
"23820","101","0","0","154916"
"23821","101","0","0","881997"
"23822","1","0","0","2132968"
"23823","13","0","0","2131047"
"23824","1","0","0","1316862"
"23825","101","0","0","1384517"
"23826","1492","266","10","1659557"
"23827","101","0","0","1039654"
"23828","11","0","0","950591"
"23829","103","0","0","373582"
"23830","1","0","0","1903898"
"23831","101","0","0","13348"
"23832","101","0","0","485740"
"23833","26","0","0","2133893"
"23834","101","3","0","1788928"
"23835","101","0","0","308157"
"23838","145","3","0","1064189"
"23839","1","0","0","1029253"
"23840","1","0","0","940604"
"23841","1","0","0","467163"
"23842","101","2","0","2050051"
"23843","1","0","0","2051773"
"23844","3","0","0","2135014"
"23845","38","0","0","2135163"
"23846","128","7","0","509527"
"23848","101","0","0","35397"
"23849","241","18","2","181929"
"23850","6","0","0","2135624"
"23851","1","0","0","2135386"
"23852","1","0","0","1412755"
"23853","225","2","0","1357275"
"23854","101","0","0","304227"
"23855","11","0","0","1387848"
"23856","362","3","0","911998"
"23858","348","0","0","107829"
"23859","184","4","0","1313163"
"23860","1","0","0","1181032"
"23861","96","1","0","1318184"
"23862","51","0","0","2116987"
"23863","1","0","0","1178299"
"23864","18","1","0","1335812"
"23865","1","0","0","2136624"
"23866","28","0","0","2136627"
"23867","101","0","0","1282569"
"23868","101","0","0","93326"
"23869","1","0","0","1099913"
"23870","101","3","0","418938"
"23871","1","0","0","2137005"
"23872","101","0","0","2132701"
"23873","215","10","0","453583"
"23874","21","0","0","1512156"
"23875","1","0","0","2130665"
"23876","1","0","0","2137616"
"23878","101","4","0","989669"
"23879","1","0","0","2137998"
"23880","101","0","0","954948"
"23881","31","0","0","2138553"
"23882","101","0","0","1063311"
"23883","1","0","0","2127877"
"23884","214","8","3","1046397"
"23885","1","0","0","1157563"
"23886","105","0","0","1715323"
"23887","101","0","0","1977793"
"23888","109","2","0","11225"
"23889","1","0","0","163433"
"23890","1","0","0","2139437"
"23892","164","24","1","276737"
"23893","346","143","1","2128985"
"23894","1","0","0","1484612"
"23895","1","0","0","1120507"
"23896","1","0","0","1974893"
"23897","101","2","0","391958"
"23898","71","0","0","2135393"
"23899","22","0","0","2140485"
"23900","183","1","0","943595"
"23901","101","19","0","38356"
"23903","1","0","0","2140850"
"23904","101","0","0","19545"
"23905","101","0","0","150805"
"23906","1","0","0","80959"
"23907","1","0","0","464228"
"23908","101","0","0","974628"
"23909","101","0","0","220238"
"23910","101","0","0","64758"
"23911","118","2","0","1208116"
"23912","114","2","0","1921234"
"23913","1","0","0","410343"
"23914","1","0","0","379457"
"23915","101","0","0","257765"
"23916","854","54","6","2103407"
"23917","75","2","0","1804677"
"23918","1","0","0","1146316"
"23919","191","7","0","1861346"
"23920","120","4","0","389205"
"23922","101","0","0","1584158"
"23923","21","0","0","2015137"
"23924","1","0","0","2132195"
"23925","131","2","0","963908"
"23927","101","0","0","1295770"
"23928","123","1","0","426721"
"23929","8","0","0","2142101"
"23930","123","1","0","481075"
"23931","121","0","0","129668"
"23932","244","26","0","2097552"
"23934","101","2","0","1724698"
"23935","1","0","0","1563868"
"23936","1","0","0","953547"
"23937","116","1","0","483687"
"23938","131","17","0","2139889"
"23941","101","0","0","1924802"
"23942","113","1","0","212993"
"23943","101","3","0","2077698"
"23944","387","15","0","1674299"
"23945","101","38","0","1049716"
"23946","46","0","0","2144036"
"23947","101","1","0","467860"
"23948","1","0","0","2143609"
"23950","121","15","0","1576591"
"23951","101","0","0","1392317"
"23952","101","2","0","2082698"
"23953","21","0","0","2144484"
"23954","33","0","0","2144650"
"23955","1","0","0","1734047"
"23957","1","0","0","1490733"
"23958","27","5","0","1874348"
"23959","101","6","0","503387"
"23960","16","2","0","1747132"
"23961","101","19","0","1620980"
"23962","1","0","0","2145300"
"23963","1","0","0","181653"
"23964","101","0","0","359240"
"23965","1","0","0","1723639"
"23966","101","0","0","2145894"
"23967","101","0","0","145745"
"23969","1","0","0","2061815"
"23970","121","3","0","1852162"
"23971","101","1","0","316698"
"23972","1","0","0","1633657"
"23973","472","15","0","432598"
"23974","101","0","0","21677"
"23975","1","0","0","1463113"
"23976","101","5","0","2146888"
"23978","1","0","0","336155"
"23979","283","1","0","2143800"
"23980","1","0","0","335321"
"23981","101","2","0","401040"
"23982","101","0","0","1889623"
"23984","101","0","0","48400"
"23985","101","1","0","368541"
"23988","1","0","0","1428335"
"23989","1","0","0","2123743"
"23990","101","0","0","393139"
"23991","101","0","0","377773"
"23994","111","1","0","21907"
"23995","101","0","0","1022674"
"23996","1","0","0","2148015"
"23997","21","0","0","2148461"
"23998","103","0","0","2030266"
"23999","123","0","0","1313512"
"24001","16","0","0","2148610"
"24002","1922","4","2","1714975"
"24003","1","0","0","1043545"
"24004","101","1","0","1277318"
"24006","101","1","0","143152"
"24007","101","4","0","1531328"
"24008","101","0","0","102925"
"24009","355","65","11","2149634"
"24010","1","0","0","2053601"
"24011","50","19","0","1303663"
"24012","1","0","0","2133100"
"24013","21","0","0","1889185"
"24014","111","0","0","1191735"
"24015","1","0","0","2111931"
"24016","1","0","0","2144964"
"24017","1","0","0","2067979"
"24018","1","0","0","1668014"
"24019","11","0","0","74813"
"24020","21","0","0","2150491"
"24021","101","0","0","1502880"
"24022","11","0","0","169222"
"24024","1","0","0","2017067"
"24025","787","25","4","2150840"
"24026","1","0","0","2150841"
"24027","1","0","0","56660"
"24028","11","0","0","2150871"
"24029","101","0","0","1048679"
"24030","121","9","0","269926"
"24031","1","0","0","1313112"
"24032","11","0","0","2151144"
"24033","1","0","0","2068386"
"24034","101","3","0","963062"
"24035","101","0","0","1695458"
"24036","1","0","0","1354500"
"24037","106","1","0","145040"
"24038","101","0","0","1966626"
"24039","101","0","0","1923121"
"24040","1","0","0","2151738"
"24041","31","0","0","1890702"
"24042","1","0","0","1917066"
"24043","1","0","0","1056018"
"24044","1","0","0","1765231"
"24045","214","48","1","426177"
"24046","1","0","0","2152041"
"24048","1","0","0","2152513"
"24049","1","0","0","1231225"
"24050","101","0","0","13783"
"24051","23","1","0","2123922"
"24052","18","0","0","2152722"
"24053","1","0","0","1620598"
"24054","1","0","0","2152833"
"24055","1","0","0","2152854"
"24057","203","13","0","2105274"
"24058","1","0","0","2126264"
"24059","1","0","0","1823878"
"24060","176","1","0","1683887"
"24061","1","0","0","2090524"
"24062","126","8","0","1779947"
"24063","101","0","0","1583580"
"24064","23","0","0","2153827"
"24065","101","0","0","1421913"
"24066","58","3","0","2153925"
"24067","133","0","0","2154177"
"24069","1","0","0","41425"
"24070","101","4","0","1974338"
"24071","101","0","0","2142607"
"24072","101","1","0","260966"
"24073","16","0","0","2154622"
"24075","101","0","0","2094880"
"24076","101","0","0","223749"
"24077","21","0","0","1290987"
"24078","101","5","0","1401558"
"24079","101","0","0","1116026"
"24080","101","0","0","1085071"
"24081","101","0","0","951380"
"24082","56","4","0","2152690"
"24083","15","0","0","1680327"
"24084","101","0","0","201364"
"24085","66","0","0","1084887"
"24086","101","4","0","424686"
"24087","1","0","0","1430779"
"24089","33","0","0","2144297"
"24091","31","0","0","2156077"
"24092","21","0","0","2156166"
"24093","101","0","0","1748428"
"24094","101","1","0","262348"
"24096","133","7","0","258906"
"24098","1","0","0","2156674"
"24099","142","2","0","405828"
"24100","108","3","0","1105299"
"24101","123","17","0","64944"
"24102","101","1","0","218150"
"24103","1","0","0","2137810"
"24104","247","26","0","343414"
"24105","158","6","0","1299489"
"24106","16","0","0","1965777"
"24107","1","0","0","1539488"
"24108","101","3","0","1751939"
"24110","101","0","0","540663"
"24111","126","0","0","1049417"
"24112","1","0","0","1291186"
"24113","101","0","0","214637"
"24114","95","2","0","525667"
"24115","101","0","0","151523"
"24116","111","7","0","318113"
"24117","6","0","0","2158993"
"24118","183","3","1","162734"
"24119","1","0","0","903625"
"24120","1","0","0","1675057"
"24121","101","0","0","474776"
"24122","28","1","0","242866"
"24123","1","0","0","1488965"
"24124","1","0","0","2159606"
"24126","133","1","0","1495460"
"24127","101","0","0","1288791"
"24128","63","2","0","1401079"
"24129","1","0","0","1738171"
"24130","101","5","0","276083"
"24131","101","0","0","309912"
"24132","118","3","0","474053"
"24133","101","0","0","1173359"
"24134","1","0","0","1017350"
"24135","101","3","0","459974"
"24136","101","0","0","931688"
"24137","101","0","0","472143"
"24138","131","0","0","1968296"
"24139","101","0","0","145173"
"24140","97","0","0","2162260"
"24141","23","0","0","195674"
"24142","101","0","0","144140"
"24143","1","0","0","2160465"
"24144","101","0","0","286522"
"24145","1","0","0","1528654"
"24146","101","4","0","2054165"
"24147","1","0","0","2161622"
"24148","101","0","0","1270512"
"24149","1","0","0","2003398"
"24150","101","0","0","871967"
"24151","1","0","0","338098"
"24152","1","0","0","2163178"
"24153","101","1","0","327702"
"24155","6","0","0","2163341"
"24156","73","0","0","366723"
"24158","113","0","0","2061788"
"24159","103","6","0","1383767"
"24161","101","7","0","27566"
"24163","101","2","0","1201868"
"24164","101","0","0","2163803"
"24165","101","0","0","2048338"
"24166","1","0","0","368070"
"24167","101","1","0","1750330"
"24168","1","0","0","63133"
"24169","111","0","0","2164151"
"24170","39","0","0","2164191"
"24171","11","0","0","2164247"
"24172","101","0","0","1569983"
"24173","101","0","0","216380"
"24174","119","0","0","475052"
"24175","143","3","0","1463392"
"24176","101","120","0","920867"
"24177","101","0","0","1730371"
"24178","1","0","0","1121360"
"24180","31","0","0","405888"
"45280","101","0","0","1146879"
"45281","101","0","0","261866"
"45282","16","0","0","4401709"
"45283","101","3","0","2341897"
"45285","1","0","0","3711661"
"45286","1","0","0","3885752"
"45287","1","0","0","4402184"
"45290","101","0","0","2247288"
"45291","1","0","0","965571"
"45292","101","0","0","3093853"
"45293","101","0","0","3842605"
"45294","101","6","0","3063620"
"45295","21","0","0","2711686"
"45296","1","0","0","4352825"
"45297","1","0","0","1552669"
"45298","101","1","0","115301"
"45299","1","0","0","224079"
"45300","101","0","0","218384"
"45301","101","10","0","37614"
"45302","1","0","0","4404276"
"45303","101","0","0","3424165"
"45304","153","64","0","289801"
"45305","1","0","0","4403496"
"45306","18","0","0","3933651"
"45307","26","0","0","2160961"
"45309","101","1","0","1573250"
"45310","1","0","0","4309794"
"45311","101","0","0","3414802"
"45312","11","0","0","4031427"
"45314","101","1","0","6406"
"45315","101","0","0","1296020"
"45316","14","0","0","4330578"
"45317","101","1","0","2543335"
"45320","118","0","0","1743371"
"45321","1","0","0","3797373"
"45322","1","0","0","4406670"
"45323","1","0","0","4406743"
"45324","101","1","0","1070168"
"45326","101","0","0","12766"
"45327","111","1","0","2566511"
"45328","1","0","0","541227"
"45329","101","6","0","3610611"
"45330","101","0","0","51510"
"45331","101","0","0","4241687"
"45332","1","0","0","2829136"
"45334","101","1","0","3292614"
"45335","101","0","0","4408109"
"45336","3","0","0","2638638"
"45337","101","0","0","1441335"
"45338","1","0","0","4181582"
"45339","1","0","0","3107011"
"45340","111","0","0","2206737"
"45341","101","0","0","3804049"
"45342","101","0","0","2691630"
"45343","1","0","0","4409136"
"45344","212","13","1","2984164"
"45345","1","0","0","4409493"
"45346","80","10","0","4403562"
"45347","16","1","0","1413597"
"45348","221","5","0","2189078"
"45349","101","5","0","2015820"
"45350","1","0","0","4409054"
"45351","1","0","0","4409059"
"45352","1","0","0","4410020"
"45353","6","0","0","4410061"
"45354","128","0","0","552295"
"45355","1","0","0","2061188"
"45357","11","0","0","4410793"
"45358","101","0","0","1373985"
"45359","1","0","0","4410970"
"45360","1","0","0","285375"
"45362","37","4","0","1751065"
"45363","1","0","0","1420593"
"45364","111","0","0","4410604"
"45365","31","0","0","259044"
"45367","1","0","0","3509372"
"45368","101","5","0","4382547"
"45369","101","0","0","725105"
"45370","18","14","0","4067403"
"45371","101","6","0","1286597"
"45372","1","0","0","4412578"
"45375","101","0","0","2633687"
"45376","101","2","0","81315"
"45377","1","0","0","1196250"
"45378","1","0","0","3496322"
"45379","1","0","0","3849581"
"45381","1","0","0","2258562"
"45382","1","0","0","4201394"
"45383","101","0","0","454551"
"45384","13","0","0","4403506"
"45385","1","0","0","893818"
"45386","1","0","0","4276543"
"45387","1","0","0","195750"
"45388","1","0","0","3105646"
"45389","264","25","0","3272738"
"45390","101","1","0","2443859"
"45391","1","0","0","4342197"
"45395","6","0","0","3720327"
"45396","3","0","0","4415040"
"45397","1","0","0","2173190"
"45398","31","0","0","4415345"
"45399","1","0","0","476647"
"45400","101","1","0","2417832"
"45401","126","1","0","1169224"
"45402","101","0","0","2901403"
"45404","101","0","0","4269035"
"45405","1","0","0","3847450"
"45406","1","0","0","3582076"
"45407","56","3","0","4026729"
"45408","101","3","0","1192385"
"45409","1","0","0","3711913"
"45410","16","0","0","3865976"
"45411","1","0","0","4416594"
"45413","1","0","0","4416746"
"45415","101","1","0","39384"
"45416","101","1","0","494133"
"45417","1","0","0","1345217"
"45418","101","0","0","4333405"
"45419","101","1","0","4224560"
"45420","1","0","0","4413889"
"45421","26","0","0","1548943"
"45422","1","0","0","2075911"
"45423","1","0","0","4417590"
"45424","101","2","0","69207"
"45425","1","0","0","4417768"
"45426","101","1","0","1077887"
"45427","1","0","0","4417801"
"45428","101","0","0","951047"
"45429","1","0","0","3867708"
"45430","150","15","1","3649805"
"45431","101","0","0","19467"
"45432","101","7","0","48693"
"45433","118","13","0","4009241"
"45435","103","0","0","3524180"
"45436","101","0","0","1191233"
"45437","113","5","0","4075483"
"45438","101","0","0","64410"
"45439","101","1","0","105801"
"45440","1","0","0","4419490"
"45441","99","0","0","188676"
"45442","1","0","0","3777665"
"45443","101","1","0","1148270"
"45444","148","3","0","2067862"
"45445","101","1","0","2667845"
"45446","8","0","0","4133947"
"45448","58","0","0","4026540"
"45449","11","0","0","4420326"
"45451","101","1","0","459866"
"45452","128","1","0","2912209"
"45453","236","33","1","3598543"
"45454","101","0","0","4264093"
"45455","101","0","0","4064757"
"45456","1","0","0","2590389"
"45457","51","0","0","4420902"
"45458","1","0","0","4053370"
"45459","163","7","0","2327466"
"45460","1","0","0","1556938"
"45461","1","0","0","4421635"
"45462","1","0","0","4421671"
"45463","101","5","0","37565"
"45464","1","0","0","1823648"
"45466","103","2","0","176996"
"45467","1","0","0","3232864"
"45468","101","0","0","2471526"
"45469","16","0","0","4422395"
"45470","1","0","0","3367797"
"45471","1","0","0","2786956"
"45472","1","0","0","3112040"
"45473","101","1","0","4415770"
"45474","1","0","0","2405099"
"45475","1","0","0","204220"
"45476","113","0","0","4423698"
"45478","13","0","0","371989"
"45479","101","0","0","2479916"
"45480","1","0","0","3188984"
"45481","101","1","0","1912553"
"45482","1","0","0","3841954"
"45483","1","0","0","2750298"
"45484","101","0","0","2884869"
"45485","101","3","0","2416962"
"45486","101","2","0","1892752"
"45487","101","0","0","30898"
"45488","31","0","0","4425254"
"45490","1","0","0","2059379"
"45491","29","0","0","4425441"
"45492","101","0","0","231391"
"45493","106","0","0","3262269"
"45494","101","1","0","3499065"
"45495","1","0","0","4411943"
"45497","42","1","0","1335356"
"45498","101","0","0","305433"
"45499","1","0","0","4426125"
"45500","1","0","0","4426239"
"45501","1","0","0","376141"
"45502","101","1","0","925528"
"45503","150","5","0","3315384"
"45504","101","0","0","3905863"
"45506","11","0","0","4426928"
"45507","1","0","0","4073998"
"45508","151","3","0","1806723"
"45510","103","1","0","4140729"
"45512","1","0","0","4427236"
"45513","1","0","0","4352615"
"45514","26","3","0","2628158"
"45515","1","0","0","4427626"
"45516","1","0","0","4392586"
"45517","11","0","0","934853"
"45518","101","1","0","1419539"
"45519","6","0","0","4407449"
"45520","1","0","0","2470667"
"45521","444","24","16","2499964"
"45522","1","0","0","4427929"
"45523","101","0","0","3116176"
"45526","1","0","0","1701254"
"45528","1","0","0","3862776"
"45529","101","0","0","71318"
"45530","101","49","0","1222063"
"45531","506","6","0","2926495"
"45532","101","0","0","1371446"
"45533","1","0","0","545814"
"45534","11","0","0","4322016"
"45535","106","8","0","1070474"
"45536","101","0","0","4408013"
"45538","1","0","0","4351351"
"45539","101","0","0","230261"
"45540","126","0","0","434940"
"45541","101","0","0","2864803"
"45542","1","0","0","419082"
"45544","121","16","0","374278"
"45545","1","0","0","4363420"
"45546","101","0","0","1599938"
"45547","1","0","0","1059747"
"45548","101","0","0","4381188"
"45549","1","0","0","3647357"
"45550","108","1","0","3156321"
"45552","1","0","0","2719869"
"45553","1","0","0","1543769"
"45554","1","0","0","4324473"
"45555","1","0","0","4432279"
"45556","1","0","0","913990"
"45557","101","0","0","3095481"
"45558","101","2","0","475928"
"45559","1","0","0","4432739"
"45560","101","1","0","37311"
"45561","101","0","0","4304947"
"45562","101","2","0","1115893"
"45563","26","0","0","4433088"
"45564","1","0","0","330176"
"45565","101","0","0","3607154"
"45566","1","0","0","3250710"
"45567","22","3","0","4416425"
"45568","16","0","0","4433661"
"45569","101","1","0","153540"
"45570","11","0","0","3798543"
"45571","11","0","0","4434089"
"45572","101","12","0","106688"
"45573","6","0","0","990326"
"45574","101","0","0","2037485"
"45575","178","33","0","4239733"
"45576","103","2","0","90223"
"45577","1","0","0","4413977"
"45578","41","0","0","2339535"
"45579","31","0","0","4435240"
"45580","101","0","0","1456274"
"45581","1","0","0","4321657"
"45582","101","1","0","42417"
"45583","6","0","0","3435269"
"45584","9","0","0","2300549"
"45585","1","0","0","1426526"
"45586","1","0","0","3402879"
"45588","41","3","0","2387263"
"45589","1","0","0","2692809"
"45590","136","4","2","4381045"
"45592","1","0","0","3381258"
"45593","1","0","0","2469715"
"45594","101","0","0","539828"
"45595","134","1","0","3108590"
"45596","1","0","0","3650212"
"45597","226","1","1","925822"
"45598","1","0","0","4436463"
"45600","1","0","0","4437979"
"45601","1","0","0","4438090"
"45602","1","0","0","2901807"
"45603","101","2","0","3708549"
"45604","101","0","0","3319967"
"45605","1","0","0","4423187"
"45606","1","0","0","1115672"
"45607","1","0","0","4439118"
"45608","101","0","0","124293"
"45609","1","0","0","3996441"
"45610","27","0","0","4439738"
"45611","1","0","0","4431301"
"45612","1","0","0","3505200"
"45613","1","0","0","179704"
"45614","145","9","0","35441"
"45615","1","0","0","3603836"
"45616","1","0","0","4224404"
"45617","1","0","0","2088591"
"45618","101","0","0","927855"
"45619","101","0","0","1523338"
"45620","1","0","0","1745383"
"45621","101","0","0","326393"
"45622","101","0","0","295896"
"45623","71","0","0","3978710"
"45624","101","0","0","423574"
"45625","101","2","0","119969"
"45627","1","0","0","4429586"
"45628","1","0","0","4430979"
"45629","18","1","0","4442888"
"45630","1","0","0","33819"
"45631","101","0","0","2756201"
"45632","111","1","0","3585651"
"45635","1","0","0","2024249"
"45637","101","0","0","911807"
"45638","101","0","0","115099"
"45639","101","0","0","1649576"
"45641","1","0","0","1266492"
"45642","1","0","0","2798744"
"45643","101","1","0","40878"
"45644","1","0","0","1798479"
"45645","101","2","0","1614510"
"45646","101","0","0","880266"
"45647","1","0","0","4431421"
"45648","1","0","0","4281091"
"45649","101","0","0","4444944"
"45651","1","0","0","1432362"
"45655","101","2","0","8145"
"45656","101","0","0","3104390"
"45657","23","0","0","4445766"
"45658","78","1","0","3842072"
"45659","1","0","0","4446000"
"45660","1","0","0","2237404"
"45661","1","0","0","470741"
"45662","138","2","0","1893565"
"45663","101","1","0","3929018"
"45665","1","0","0","3615653"
"45666","1","0","0","4447950"
"45667","101","0","0","1383328"
"45668","803","55","14","4238209"
"45669","101","2","0","4291501"
"45670","101","0","0","4278634"
"45671","701","149","5","4067398"
"45672","101","0","0","2226027"
"45673","101","0","0","2030964"
"45676","1","0","0","2266815"
"45677","1","0","0","2861895"
"45678","1","0","0","3856119"
"45679","1","0","0","4404582"
"45681","1","0","0","2779355"
"45683","101","0","0","177595"
"45684","1","0","0","4450129"
"45685","1","0","0","4448589"
"45686","1","0","0","473354"
"45688","1","0","0","1764632"
"45689","1","0","0","4450554"
"45690","111","0","0","4402255"
"45691","101","0","0","4399955"
"45692","101","0","0","3831647"
"45693","101","0","0","3186348"
"45694","1","0","0","4450990"
"45695","101","0","0","74786"
"45696","3","0","0","2450716"
"45697","126","4","0","193414"
"45699","1","0","0","3764988"
"45700","101","0","0","81068"
"45701","11","0","0","4447932"
"45702","66","0","0","4451870"
"45703","126","2","0","4451882"
"45704","3","0","0","2161570"
"45706","1","0","0","3717034"
"45707","111","2","0","4101246"
"45708","1","0","0","4452048"
"45709","101","0","0","97992"
"45711","1","0","0","4452258"
"45712","118","1","0","556854"
"45713","1","0","0","4309665"
"45714","200","54","0","4444053"
"45715","1","0","0","4312062"
"45716","1","0","0","4061198"
"45717","1","0","0","1361919"
"45718","101","0","0","4171028"
"45719","101","1","0","4452865"
"45720","101","0","0","2697756"
"45721","121","0","0","94736"
"45723","8","0","0","1903277"
"45724","6","0","0","4453223"
"45725","101","2","0","210377"
"45726","101","0","0","1344756"
"45727","101","0","0","3253408"
"45728","1","0","0","4415594"
"45729","1","0","0","4453409"
"45732","1","0","0","4452926"
"45733","101","1","0","1475950"
"45734","1","0","0","2813707"
"45736","101","0","0","1022312"
"45738","1","0","0","2241021"
"45739","101","3","0","154778"
"45742","1","0","0","1823668"
"45744","13","0","0","3901071"
"45746","101","0","0","1766694"
"45747","26","0","0","4455303"
"45748","1","0","0","4386407"
"45749","23","0","0","4291292"
"45751","101","0","0","20879"
"45753","1","0","0","4455500"
"45754","23","2","0","4127189"
"45755","101","0","0","1227196"
"45756","1","0","0","4455395"
"45758","105","0","0","475435"
"45759","1","0","0","1559576"
"45760","1","0","0","3294045"
"45761","13","0","0","381947"
"45762","1","0","0","4456285"
"45765","101","1","0","1115011"
"45766","9","0","0","3380279"
"45768","101","0","0","1655468"
"45769","1","0","0","1318763"
"45770","1","0","0","2921794"
"45771","1","0","0","3411751"
"45772","1","0","0","4217253"
"45773","101","1","0","2606336"
"45774","101","0","0","2478722"
"45775","28","0","0","2892034"
"45776","101","0","0","208131"
"45777","101","0","0","1394463"
"45778","1","0","0","4457766"
"45779","108","1","0","872811"
"45780","101","1","0","2576102"
"45782","131","0","0","244059"
"45783","101","0","0","448370"
"45785","101","0","0","881410"
"45786","1","0","0","4214413"
"45787","1","0","0","4455933"
"45788","3","0","0","4414174"
"45789","1","0","0","2285240"
"45790","101","1","0","35615"
"45791","1","0","0","4460696"
"45793","101","0","0","4023185"
"45794","101","1","0","3624033"
"45796","6","0","0","4461371"
"45797","121","0","0","1183687"
"45798","106","0","0","3609845"
"45799","1","0","0","4461533"
"45800","101","0","0","2462335"
"45801","1","0","0","4461762"
"45802","101","1","0","2716605"
"45803","822","90","2","3590769"
"45804","61","0","0","2500856"
"45805","101","0","0","362009"
"45806","1","0","0","4218463"
"45807","1","0","0","3630886"
"45808","101","13","0","1612919"
"45809","1","0","0","538401"
"45810","3","0","0","3047376"
"45811","101","2","0","64261"
"45813","103","2","0","25876"
"45814","1","0","0","4392642"
"45815","1","0","0","1842618"
"45816","128","0","0","1510605"
"45817","1","0","0","3537882"
"45818","8","0","0","3600613"
"45819","101","3","0","3369332"
"45820","154","20","0","4460095"
"45821","101","1","0","282657"
"45822","108","1","0","2991971"
"45823","101","8","0","2255184"
"45824","101","0","0","452833"
"45825","101","3","0","137254"
"45826","101","1","0","80073"
"45827","1","0","0","1290953"
"45828","101","0","0","2441135"
"45830","101","0","0","2644378"
"45831","1","0","0","1588819"
"45832","63","0","0","4464781"
"45833","1","0","0","3620394"
"45834","1","0","0","1509862"
"45835","31","0","0","1578111"
"45837","101","0","0","3156750"
"45838","101","0","0","1210224"
"45839","1","0","0","4419054"
"45840","11","0","0","2324544"
"45841","101","1","0","2603213"
"45842","101","0","0","1425171"
"45844","1","0","0","493629"
"45845","1","0","0","1555975"
"45846","1","0","0","1445239"
"45847","3","0","0","4405807"
"45848","101","2","0","186386"
"45849","101","0","0","446054"
"45850","101","0","0","460915"
"45851","1","0","0","2007266"
"45852","101","0","0","2378050"
"45853","101","3","0","19712"
"45854","1","0","0","4467266"
"45855","101","2","0","1277572"
"45856","157","47","0","2887054"
"45857","1269","0","0","4467300"
"45858","101","2","0","61723"
"45859","6","0","0","4467415"
"45860","101","0","0","4340583"
"45861","101","2","0","2387925"
"45862","101","0","0","272800"
"45863","55","4","0","553743"
"45864","101","7","0","364976"
"45865","101","0","0","139275"
"45866","101","0","0","10307"
"45867","11","0","0","1829959"
"45869","101","0","0","413781"
"45870","1","0","0","2742564"
"45871","1","0","0","2521611"
"45872","1","0","0","3310586"
"45873","1","0","0","2601997"
"45874","101","4","0","74"
"45875","101","0","0","328449"
"45876","128","4","0","1740431"
"45877","1","0","0","2821420"
"45878","101","0","0","3529070"
"45879","1","0","0","2165186"
"45880","128","0","0","157791"
"45881","3","0","0","2642426"
"45882","101","0","0","1854272"
"45883","101","0","0","3832350"
"45884","23","1","0","4462034"
"45885","1","0","0","4366137"
"45886","1","0","0","2773208"
"45888","101","0","0","1668334"
"45891","1","0","0","4471014"
"45892","1","0","0","4415805"
"45893","269","30","1","1592532"
"45894","101","0","0","198082"
"45895","3","0","0","4341271"
"45897","101","0","0","4094533"
"45898","11","0","0","2966914"
"45899","101","0","0","1573773"
"45900","101","0","0","485212"
"45901","101","1","0","3303380"
"45902","40","0","0","161740"
"45903","101","0","0","108056"
"45905","101","0","0","1140937"
"45906","101","0","0","70353"
"45907","130","7","3","200841"
"45908","1","0","0","3693517"
"45909","1","0","0","2520128"
"45910","101","2","0","930165"
"45914","101","0","0","97864"
"45915","101","0","0","2309060"
"45916","1","0","0","3735172"
"45917","48","1","0","4473730"
"45918","101","0","0","1889326"
"45919","113","11","0","3021289"
"45920","156","2","0","2171444"
"45921","1","0","0","4474039"
"45922","101","0","0","2332540"
"45924","101","0","0","1554336"
"45925","1","0","0","3811259"
"45926","101","2","0","1841678"
"45927","1","0","0","2999572"
"45928","1","0","0","4475189"
"45929","1","0","0","4018375"
"45930","1","0","0","2035421"
"45931","1","0","0","4475088"
"45932","1","0","0","4094422"
"45934","101","0","0","283254"
"45935","1","0","0","4476110"
"45936","8","0","0","3596874"
"45937","1","0","0","4476338"
"45938","101","3","0","2916339"
"45939","101","0","0","2677971"
"45941","7","0","0","4476580"
"45942","1","0","0","2115790"
"45943","1","0","0","4477311"
"45945","1","0","0","4477526"
"45946","6","0","0","3419981"
"45947","1","0","0","2491801"
"45948","1","0","0","3058485"
"45949","101","2","0","2082684"
"45951","1","0","0","2920294"
"45952","101","0","0","4478238"
"45953","23","0","0","1672577"
"45954","1","0","0","256488"
"45955","1","0","0","4389002"
"45956","101","2","0","4464933"
"45957","1","0","0","58380"
"45958","101","0","0","3095852"
"45959","4","0","0","3694474"
"45960","101","0","0","953638"
"45961","1","0","0","353500"
"45962","1","0","0","4481101"
"45963","101","28","0","1328244"
"45964","1","0","0","3372300"
"45965","1","0","0","1022894"
"45966","1","0","0","2769065"
"45967","101","0","0","1276005"
