Id,PostId,VoteTypeId,UserId
"500801","1210","5","79550"
"500802","40746","2",""
"500803","138157","15",""
"500804","138157","3",""
"500805","138157","12",""
"500806","138157","10",""
"500808","138158","10",""
"500809","138158","3",""
"500810","98820","10",""
"500811","138108","2",""
"500812","65755","2",""
"500813","138156","2",""
"500814","138130","5","98335"
"500815","138068","2",""
"500816","132302","2",""
"500817","138161","2",""
"500818","30644","2",""
"500819","65761","2",""
"500820","138151","1",""
"500821","138121","1",""
"500822","1335","2",""
"500823","1335","5","20019"
"500824","1336","2",""
"500825","138154","10",""
"500826","138118","10",""
"500827","137968","3",""
"500828","138026","2",""
"500829","138007","2",""
"500830","113109","3",""
"500831","43696","2",""
"500832","43691","2",""
"500833","43704","2",""
"500834","138165","2",""
"500835","86582","2",""
"500836","138167","2",""
"500837","1944","5","97610"
"500838","113943","3",""
"500839","43696","3",""
"500840","138167","1",""
"500841","138164","15",""
"500842","138164","10",""
"500843","138169","1",""
"500844","138168","2",""
"500845","71856","3",""
"500846","8980","2",""
"500847","8984","2",""
"500848","136945","10",""
"500849","138103","2",""
"500850","138146","2",""
"500851","138168","2",""
"500852","43704","2",""
"500853","43696","2",""
"500854","43691","2",""
"500855","138165","2",""
"500856","138167","2",""
"500857","63738","3",""
"500858","81245","2",""
"500859","81245","5","93010"
"500860","138172","15",""
"500861","138172","10",""
"500862","138172","3",""
"500863","138168","2",""
"500864","72950","2",""
"500865","72950","5","98008"
"500866","73258","2",""
"500867","102629","5","9005"
"500868","118735","2",""
"500869","118735","5","82398"
"500870","73363","2",""
"500871","135716","2",""
"500872","138177","2",""
"500874","138167","2",""
"500875","138099","2",""
"500876","102983","16",""
"500878","656","2",""
"500879","45339","2",""
"500880","28955","2",""
"500881","138147","2",""
"500882","20572","2",""
"500883","133121","3",""
"500886","80139","2",""
"500887","138168","2",""
"500888","138186","10",""
"500929","138176","2",""
"500930","138168","2",""
"500931","131440","16",""
"500932","29316","2",""
"500933","110975","16",""
"500935","84029","2",""
"500936","84029","5","86452"
"500937","84034","2",""
"500938","136871","16",""
"500939","123932","16",""
"500940","104806","16",""
"500941","130687","3",""
"500942","138167","2",""
"500943","110975","3",""
"500944","138193","10",""
"500945","7949","2",""
"500946","7927","2",""
"500947","138165","2",""
"500948","33710","2",""
"500949","136402","2",""
"500950","136406","2",""
"500951","137946","16",""
"500952","138197","3",""
"500953","137381","3",""
"500954","135308","3",""
"500955","125247","3",""
"500956","137932","3",""
"500957","30043","2",""
"500958","84471","2",""
"500959","84373","2",""
"500960","74399","2",""
"500961","7888","2",""
"500962","7894","2",""
"500963","116700","2",""
"500964","116698","2",""
"500965","138171","2",""
"500966","138189","2",""
"500967","138121","2",""
"500968","138187","2",""
"500969","32813","5","96049"
"500970","16563","5","96049"
"500971","1079","5","96049"
"500972","138167","2",""
"500973","33888","5","96049"
"500974","58306","5","96049"
"500975","546","5","96049"
"500976","124734","5","96049"
"500977","138202","2",""
"500978","129021","2",""
"500979","138206","2",""
"500980","138206","2",""
"500982","138207","11",""
"500983","57142","2",""
"500984","57172","2",""
"500985","138205","2",""
"500986","138206","2",""
"500987","129213","2",""
"500988","129214","2",""
"500989","138206","2",""
"500990","122131","16",""
"500991","57317","2",""
"500992","57330","2",""
"500993","131667","2",""
"500994","138209","2",""
"500995","68402","2",""
"500996","138211","1",""
"500997","97105","2",""
"500998","138206","2",""
"500999","138191","2",""
"501000","122065","3",""
"501001","138176","1",""
"501002","65783","2",""
"501003","65785","2",""
"501004","37627","2",""
"501005","37623","2",""
"501006","106500","5","79032"
"501007","138219","3",""
"501008","138206","2",""
"501009","9607","2",""
"501010","9610","2",""
"501011","22328","2",""
"501012","138189","2",""
"501013","138222","3",""
"501014","138218","3",""
"501015","138220","1",""
"501016","138218","10",""
"501017","138218","15",""
"501018","122140","3",""
"501019","122131","2",""
"501020","76170","2",""
"501022","138219","3",""
"501023","138213","2",""
"501024","138217","2",""
"501025","138205","3",""
"501026","138202","2",""
"501027","138206","2",""
"501028","137761","2",""
"501029","133560","3",""
"501030","136174","2",""
"501031","136175","2",""
"501032","136174","5","32490"
"501033","132141","3",""
"501034","72878","2",""
"501035","138206","1",""
"501036","138180","1",""
"501037","137434","1",""
"501038","138189","3",""
"501039","138188","3",""
"501040","111928","8","63208"
"501041","66924","5","95541"
"501042","138188","2",""
"501043","5035","2",""
"501044","25512","2",""
"501045","25492","2",""
"501046","74907","2",""
"501047","74897","2",""
"501048","74897","5","41523"
"501049","136174","2",""
"501050","136175","2",""
"501051","129185","3",""
"501052","50421","2",""
"501053","109000","3",""
"501054","138233","3",""
"501055","138196","3",""
"501056","138196","16",""
"501057","138196","3",""
"501058","37820","5","91487"
"501059","138231","3",""
"501060","138214","1",""
"501061","138214","2",""
"501062","129701","3",""
"501063","136878","1",""
"501064","136878","2",""
"501065","138235","3",""
"501066","125505","3",""
"501067","44783","5","95459"
"501068","138044","1",""
"501069","138056","2",""
"501070","138044","2",""
"501071","138115","8","2494"
"501072","138116","2",""
"501073","138115","3",""
"501074","138238","3",""
"501075","138116","2",""
"501077","138115","2",""
"501078","138116","3",""
"501079","137447","1",""
"501080","123934","2",""
"501081","99127","3",""
"501082","138116","2",""
"501083","138241","2",""
"501084","138241","2",""
"501085","66786","2",""
"501086","82030","2",""
"501087","56149","5","98518"
"501088","138238","2",""
"501089","138188","2",""
"501090","103750","2",""
"501091","103869","2",""
"501092","138252","2",""
"501093","138235","15",""
"501094","138235","10",""
"501095","138235","3",""
"501096","138235","3",""
"501097","120963","2",""
"501098","128670","2",""
"501099","7588","2",""
"501101","138247","2",""
"501102","138189","1",""
"501103","138249","2",""
"501104","138249","1",""
"501105","135038","1",""
"501106","85","5","98488"
"501107","138240","2",""
"501108","138233","3",""
"501110","138241","1",""
"501111","53484","3",""
"501112","2988","2",""
"501113","138103","1",""
"501114","138249","2",""
"501115","21608","2",""
"501116","138204","5","96049"
"501117","536","5","98488"
"501118","35771","2",""
"501119","35771","5","98391"
"501120","138173","2",""
"501121","138261","2",""
"501122","138261","1",""
"501123","138260","3",""
"501124","55347","2",""
"501125","138262","10",""
"501126","137398","2",""
"501127","137398","1",""
"501128","138263","2",""
"501129","138264","5","79032"
"501130","22525","5","98524"
"501131","132448","3",""
"501132","135125","2",""
"501133","8","5","98524"
"501134","138259","2",""
"501135","138263","2",""
"501136","28924","5","91714"
"501137","130181","2",""
"501138","75206","2",""
"501139","138260","2",""
"501140","132448","2",""
"501141","135125","2",""
"501142","138265","2",""
"501143","138244","2",""
"501144","138241","3",""
"501145","119341","2",""
"501146","119341","5","98528"
"501147","119452","2",""
"501148","48972","2",""
"501149","48969","2",""
"501150","74384","2",""
"501151","138263","2",""
"501152","138265","2",""
"501153","138266","2",""
"501154","138266","2",""
"501155","138185","1",""
"501156","138249","2",""
"501157","55429","5","64608"
"501158","138244","3",""
"501159","138263","2",""
"501160","138259","2",""
"501161","138189","2",""
"501162","138188","2",""
"501163","138247","2",""
"501165","138232","2",""
"501166","130530","3",""
"501167","137794","10",""
"501168","120296","2",""
"501169","95734","2",""
"501170","83027","5","97283"
"501171","138266","2",""
"501172","138263","2",""
"501173","138259","2",""
"501174","138249","2",""
"501175","138259","2",""
"501176","138263","2",""
"501177","3401","2",""
"501178","3401","5","63125"
"501179","138215","2",""
"501180","138201","2",""
"501181","136111","2",""
"501182","138266","2",""
"501183","29982","2",""
"501184","138263","2",""
"501185","138259","2",""
"501186","138269","2",""
"501187","651","5","54895"
"501188","110963","2",""
"501189","138263","2",""
"501190","138263","2",""
"501191","138259","2",""
"501192","138263","2",""
"501193","138266","2",""
"501194","138265","2",""
"501195","23834","2",""
"501196","1119","5","83570"
"501197","55558","5","98537"
"501198","137376","5","24009"
"501199","854","5","98543"
"501200","31473","5","98537"
"501201","116027","5","86619"
"501202","2829","5","10106"
"501203","138253","2",""
"501204","138263","2",""
"501205","138263","2",""
"501206","138259","2",""
"501207","74738","2",""
"501208","74736","2",""
"501209","138255","1",""
"501210","102801","5","73186"
"501211","113191","3",""
"501213","138274","2",""
"501214","131010","2",""
"501215","138274","16",""
"501216","138263","2",""
"501217","138266","2",""
"501218","138274","3",""
"501219","138274","3",""
"501220","138259","2",""
"501221","138263","2",""
"501222","138266","2",""
"501223","138265","2",""
"501225","55308","2",""
"501226","55312","2",""
"501227","115992","2",""
"501228","30761","2",""
"501229","138274","3",""
"501230","138274","3",""
"501231","138274","3",""
"501232","138265","2",""
"501233","138266","2",""
"501234","138263","2",""
"501235","138259","2",""
"501236","138274","3",""
"501237","138276","2",""
"501238","138279","2",""
"501239","138280","1",""
"501240","80471","2",""
"501241","138274","3",""
"501242","138259","2",""
"501243","138263","2",""
"501244","138274","3",""
"501245","138241","9",""
"501246","138263","2",""
"501247","138280","2",""
"501248","138282","1",""
"501249","138282","2",""
"501250","138281","2",""
"501251","138282","2",""
"501252","137821","16",""
"501253","138263","2",""
"501254","138259","2",""
"501255","138274","3",""
"501256","138232","2",""
"501257","138280","2",""
"501258","13638","2",""
"501259","13642","2",""
"501260","138285","2",""
"501261","138285","5","27395"
"501262","138285","2",""
"501263","138285","5","69866"
"501264","138275","2",""
"501265","138286","2",""
"501266","138286","3",""
"501267","138188","2",""
"501268","45456","2",""
"501269","26655","2",""
"501270","138295","2",""
"501271","138295","1",""
"501272","138292","2",""
"501273","125015","2",""
"501274","13795","2",""
"501275","13794","2",""
"501277","138297","2",""
"501279","138263","2",""
"501280","138295","2",""
"501281","138293","2",""
"501282","138285","2",""
"501283","131583","2",""
"501284","138291","2",""
"501285","95833","2",""
"501286","138259","2",""
"501287","138259","2",""
"501288","138263","2",""
"501289","13428","2",""
"501290","123487","3",""
"501291","138265","2",""
"501292","138289","3",""
"501293","138263","2",""
"501294","138283","3",""
"501295","138247","2",""
"501296","26506","2",""
"501297","26501","5","35956"
"501298","138292","2",""
"501299","24288","2",""
"501300","24286","5","39857"
"501301","138304","3",""
"501302","138304","3",""
"501303","138304","3",""
"501304","138304","15",""
"501305","138304","3",""
"501306","138304","4",""
"501307","138304","10",""
"501308","138289","2",""
"501309","138305","2",""
"501310","60225","2",""
"501311","25399","2",""
"501312","25397","2",""
"501313","10701","2",""
"501314","138170","3",""
"501315","92792","2",""
"501316","92747","2",""
"501317","136395","2",""
"501318","138073","2",""
"501319","69362","3",""
"501320","138280","2",""
"501321","130142","3",""
"501322","138170","15",""
"501323","138170","10",""
"501324","132701","3",""
"501325","138263","2",""
"501326","138263","2",""
"501327","130267","3",""
"501328","57172","2",""
"501329","138305","2",""
"501330","134215","3",""
"501331","138305","2",""
"501332","119773","3",""
"501333","138292","2",""
"501334","138305","2",""
"501335","108378","3",""
"501336","75902","5","95314"
"501337","75591","2",""
"501338","138294","1",""
"501339","138294","2",""
"501340","135183","5","75017"
"501341","57108","5","75017"
"501342","109021","2",""
"501343","124185","3",""
"501344","71372","5","95459"
"501345","1660","2",""
"501346","1653","2",""
"501347","137317","1",""
"501348","137529","10",""
"501349","136342","1",""
"501350","138292","1",""
"501351","3039","2",""
"501352","3039","5","83830"
"501353","138289","2",""
"501354","2423","5","10498"
"501355","138299","2",""
"501356","138291","2",""
"501357","138259","5","98581"
"501358","136871","2",""
"501359","10695","5","98581"
"501360","138305","2",""
"501361","138312","2",""
"501362","138310","2",""
"501363","138308","2",""
"501364","6267","2",""
"501365","19075","5","90486"
"501366","138310","2",""
"501367","138306","2",""
"501368","138306","5","89493"
"501369","138307","2",""
"501370","61941","2",""
"501371","61941","5","40673"
"501372","32640","2",""
"501373","66284","2",""
"501374","133553","3",""
"501375","138246","1",""
"501376","32640","5","98586"
"501377","134328","2",""
"501378","138216","2",""
"501379","137932","3",""
"501380","133736","2",""
"501381","133736","1",""
"501382","135705","2",""
"501383","138319","15",""
"501384","138319","3",""
"501385","138320","2",""
"501386","138161","5","82788"
"501387","138319","10",""
"501388","138163","2",""
"501389","138161","2",""
"501390","77541","2",""
"501391","59879","2",""
"501392","59797","5","8587"
"501393","111867","2",""
"501394","138323","3",""
"501395","119868","3",""
"501396","138068","2",""
"501397","138325","3",""
"501398","132511","2",""
"501399","48926","5","75017"
"501400","138147","2",""
"501401","130474","3",""
"501403","138161","2",""
"501404","138327","11",""
"501405","138306","16",""
"501406","138322","16",""
"501407","138326","2",""
"501408","44072","3",""
"501409","107887","10",""
"501410","206","2",""
"501411","138252","1",""
"501412","138327","2",""
"501413","14373","2",""
"501414","14373","5","81902"
"501415","101249","2",""
"501416","124503","3",""
"501418","138313","3",""
"501419","138337","15",""
"501420","138337","10",""
"501421","138331","2",""
"501422","138311","3",""
"501423","138338","3",""
"501424","116376","5","24529"
"501425","138338","10",""
"501426","138267","1",""
"501427","134498","3",""
"501429","138308","2",""
"501430","138344","3",""
"501432","105409","3",""
"501433","138310","1",""
"501444","138346","3",""
"501445","138342","1",""
"501446","138346","2",""
"501447","138341","2",""
"501448","74261","2",""
"501449","123932","9",""
"501450","48885","2",""
"501451","77449","3",""
"501452","138351","3",""
"501453","64353","2",""
"501454","62428","2",""
"501455","138354","1",""
"501456","138353","2",""
"501457","138285","5","98559"
"501458","42154","2",""
"501459","138357","10",""
"501460","138346","5","96049"
"501461","138362","2",""
"501462","138362","2",""
"501463","124004","16",""
"501464","117566","16",""
"501465","138320","2",""
"501466","55991","2",""
"501468","138362","2",""
"501469","138341","2",""
"501470","138328","2",""
"501471","138332","2",""
"501472","138362","2",""
"501473","121301","3",""
"501474","138328","2",""
"501475","137956","1",""
"501476","138365","2",""
"501477","42187","5","98619"
"501478","138368","16",""
"501479","8932","2",""
"501480","138370","3",""
"501481","138370","3",""
"501482","138370","3",""
"501483","138370","3",""
"501484","138362","2",""
"501485","138370","3",""
"501486","40762","2",""
"501487","138362","2",""
"501488","138285","2",""
"501489","137600","16",""
"501490","119713","2",""
"501491","137600","2",""
"501492","137768","2",""
"501493","138313","10",""
"501494","138371","3",""
"501495","74381","2",""
"501496","69169","2",""
"501497","60912","5","45668"
"501498","60912","2",""
"501499","120641","2",""
"501500","84373","2",""
"501501","138339","2",""
"501502","138324","2",""
"501503","138324","16",""
"501504","138371","10",""
"501505","9002","5","83830"
"501506","9002","2",""
"501507","138377","2",""
"501508","134066","3",""
"501509","132805","3",""
"501510","130499","3",""
"501511","138380","3",""
"501512","119318","3",""
"501513","138377","2",""
"501514","138379","2",""
"501515","138386","2",""
"501517","138385","2",""
"501518","138384","2",""
"501519","138386","2",""
"501520","138385","2",""
"501522","138383","2",""
"501524","138385","1",""
"501525","138344","3",""
"501526","138384","2",""
"501527","138386","2",""
"501528","138177","1",""
"501529","1497","2",""
"501531","69364","1",""
"501532","138385","2",""
"501533","138390","2",""
"501534","128291","3",""
"501535","138364","1",""
"501536","79043","5","84207"
"501537","130502","2",""
"501539","72761","2",""
"501540","1079","2",""
"501541","1393","2",""
"501543","371","2",""
"501544","138259","2",""
"501545","24056","2",""
"501546","56014","2",""
"501547","120099","3",""
"501548","31491","2",""
"501549","138380","3",""
"501550","64415","16",""
"501551","133020","3",""
"501552","138387","2",""
"501553","125512","3",""
"501554","118474","2",""
"501555","118484","2",""
"501557","138376","2",""
"501558","138351","10",""
"501559","138396","2",""
"501560","109892","3",""
"501561","138274","3",""
"501562","138396","2",""
"501563","138398","3",""
"501564","138398","10",""
"501565","138377","2",""
"501566","63782","2",""
"501568","138397","2",""
"501569","75484","2",""
"501570","75486","2",""
"501571","80807","2",""
"501572","138355","1",""
"501573","138382","2",""
"501574","138380","2",""
"501575","138380","2",""
"501576","136640","3",""
"501577","26501","5","98537"
"501578","96069","2",""
"501579","136451","16",""
"501580","138401","2",""
"501581","8133","2",""
"501582","138403","16",""
"501583","129485","2",""
"501584","136640","3",""
"501586","110119","2",""
"501588","138312","1",""
"501589","138407","2",""
"501590","138407","2",""
"501591","138316","1",""
"501592","138405","2",""
"501593","138401","2",""
"501594","138409","3",""
"501595","138382","2",""
"501596","138401","3",""
"501597","54028","2",""
"501598","126171","2",""
"501599","138409","3",""
"501600","138410","2",""
"501601","138409","3",""
"501602","138409","10",""
"501603","24603","5","10498"
"501604","138406","3",""
"501605","138410","2",""
"501606","138403","3",""
"501607","138412","2",""
"501608","138413","2",""
"501609","138406","2",""
"501611","138410","2",""
"501612","138342","2",""
"501613","138340","2",""
"501614","22218","2",""
"501615","138345","2",""
"501616","138410","2",""
"501617","138408","10",""
"501618","138409","15",""
"501619","138399","15",""
"501620","138399","10",""
"501621","138413","5","98652"
"501622","124389","2",""
"501623","124388","2",""
"501624","138413","5","98657"
"501625","138406","3",""
"501626","138412","2",""
"501627","7766","2",""
"501628","138420","10",""
"501629","138189","2",""
"501630","138188","2",""
"501631","138247","2",""
"501632","138167","2",""
"501633","138392","2",""
"501634","124096","3",""
"501635","138423","3",""
"501636","138390","2",""
"501637","138390","2",""
"501638","31888","2",""
"501639","31888","5","68293"
"501640","138426","2",""
"501641","124096","3",""
"501643","138379","1",""
"501644","124096","3",""
"501645","124096","3",""
"501646","138384","2",""
"501647","122270","3",""
"501648","122271","2",""
"501649","130182","2",""
"501650","138403","2",""
"501651","138431","1",""
"501652","108080","3",""
"501653","138428","3",""
"501654","51399","2",""
"501655","138285","5","29737"
"501656","138342","2",""
"501657","138428","3",""
"501658","138431","3",""
"501660","93911","2",""
"501661","138435","3",""
"501662","138428","3",""
"501663","138431","3",""
"501664","138407","2",""
"501665","138431","3",""
"501666","138428","3",""
"501667","138425","3",""
"501668","138421","3",""
"501670","33859","2",""
"501671","138431","10",""
"501672","138428","3",""
"501673","86696","2",""
"501674","90675","2",""
"501675","90674","2",""
"501676","138436","2",""
"501677","138425","3",""
"501678","138419","3",""
"501679","138418","3",""
"501680","138332","2",""
"501681","103871","3",""
"501682","138412","1",""
"501683","138147","2",""
"501684","138396","1",""
"501685","119526","3",""
"501686","138432","16",""
"501687","138382","2",""
"501688","138426","2",""
"501689","138416","1",""
"501690","124096","3",""
"501691","138370","3",""
"501692","138432","3",""
"501693","138436","2",""
"501694","132515","3",""
"501695","138436","2",""
"501696","138442","3",""
"501697","138443","2",""
"501698","138445","3",""
"501699","138445","2",""
"501700","138442","2",""
"501701","28041","5","87288"
"501702","134914","1",""
"501703","138350","1",""
"501704","138448","3",""
"501705","124817","3",""
"501707","66543","5","98634"
"501708","138454","2",""
"501709","138335","2",""
"501710","138189","2",""
"501711","138448","3",""
"501712","123496","3",""
"501713","138455","16",""
"501714","138305","2",""
"501716","138341","2",""
"501717","138448","2",""
"501718","138390","1",""
"501719","138459","2",""
"501720","138459","2",""
"501722","138449","16",""
"501724","138448","3",""
"501725","138388","2",""
"501726","138460","1",""
"501727","138460","2",""
"501728","138460","2",""
"501729","138269","2",""
"501730","138438","2",""
"501731","48264","2",""
"501732","138296","8","49507"
"501733","138073","2",""
"501734","138296","2",""
"501735","138464","10",""
"501736","138459","2",""
"501737","138452","2",""
"501739","137267","3",""
"501740","121589","2",""
"501741","121589","5","97373"
"501742","121594","2",""
"501743","137267","3",""
"501744","138467","2",""
"501745","138452","2",""
"501746","138467","2",""
"501747","138467","5","90105"
"501748","20355","2",""
"501749","138466","3",""
"501750","119588","3",""
"501751","138452","2",""
"501752","3448","2",""
"501755","48485","2",""
"501756","16746","2",""
"501757","11752","5","93428"
"501759","27079","5","43728"
"501760","138454","2",""
"501761","138438","2",""
"501762","138477","10",""
"501763","138477","3",""
"501764","138454","2",""
"501765","138454","2",""
"501766","117863","2",""
"501767","138452","2",""
"501768","138454","2",""
"501769","138454","1",""
"501771","138459","2",""
"501772","138438","2",""
"501773","138475","3",""
"501774","138476","2",""
"501777","121818","3",""
"501778","138473","3",""
"501779","138261","2",""
"501780","138475","3",""
"501781","138468","3",""
"501782","138480","3",""
"501783","138481","3",""
"501784","138332","3",""
"501785","136145","3",""
"501786","138236","3",""
"501787","128602","3",""
"501788","138482","2",""
"501789","138482","1",""
"501790","138481","3",""
"501792","92174","2",""
"501793","102948","2",""
"501794","102945","2",""
"501795","82518","5","98716"
"501796","10665","2",""
"501797","138467","2",""
"501798","137354","2",""
"501799","137351","2",""
"501800","47910","5","73704"
"501801","44343","2",""
"501802","128191","3",""
"501803","122140","10",""
"501804","54179","2",""
"501805","4057","3",""
"501806","90147","5","83570"
"501807","10635","2",""
"501808","138207","1",""
"501809","266","2",""
"501810","111232","2",""
"501816","21412","3",""
"501817","16806","3",""
"501818","13086","3",""
"501832","15836","5","16980"
"501833","25048","5","16980"
"501834","26181","5","16980"
"501835","138486","10",""
"501859","63028","2",""
"501860","63040","2",""
"501861","138487","10",""
"501862","44131","2",""
"501863","44131","5","19572"
"501864","44133","2",""
"501865","44201","2",""
"501866","138481","10",""
"501867","131530","2",""
"501868","49762","2",""
"501869","63","2",""
"501870","17941","3",""
"501871","1756","2",""
"501872","1753","2",""
"501873","138493","10",""
"501874","138494","2",""
"501875","5538","2",""
"501876","5540","2",""
"501877","138491","2",""
"501878","138485","2",""
"501879","138485","5","93108"
"501880","138492","2",""
"501882","60514","2",""
"501883","138495","3",""
"501886","2285","5","45208"
"501887","3137","2",""
"501888","2290","2",""
"501889","2285","2",""
"501890","116279","3",""
"501891","138494","2",""
"501892","138496","2",""
"501893","138496","2",""
"501894","16757","2",""
"501896","138499","3",""
"501897","138492","2",""
"501898","138485","3",""
"501899","22216","5","73704"
"501900","138484","1",""
"501901","3850","2",""
"501902","138490","2",""
"501903","17542","2",""
"501904","17542","5","44400"
"501905","17544","2",""
"501906","16719","2",""
"501907","16721","2",""
"501908","129685","3",""
"501909","138492","1",""
"501910","138492","2",""
"501911","138500","16",""
"501912","134154","3",""
"501913","138505","2",""
"501914","14","2",""
"501915","138507","2",""
"501916","44855","2",""
"501917","44859","2",""
"501918","138505","16",""
"501919","138469","2",""
"501920","138507","2",""
"501921","138467","5","98701"
"501923","138490","1",""
"501924","112291","2",""
"501925","112273","2",""
"501926","112286","2",""
"501927","112293","2",""
"501928","74485","2",""
"501929","138496","2",""
"501930","138496","1",""
"501931","138504","2",""
"501932","138507","2",""
"501933","138510","2",""
"501934","56048","2",""
"501935","55991","2",""
"501936","117058","2",""
"501937","138514","15",""
"501938","138514","10",""
"501939","138514","3",""
"501940","138515","15",""
"501981","97591","2",""
"501982","138522","2",""
"501983","138522","2",""
"501984","138521","16",""
"501985","138521","2",""
"501986","138525","2",""
"501987","138524","2",""
"501988","138524","16",""
"501990","138448","2",""
"501991","138459","2",""
"501992","18436","5","87288"
"501993","138512","2",""
"501994","128838","2",""
"501995","104914","2",""
"501996","135722","2",""
"501997","138512","1",""
"501998","117875","2",""
"501999","138522","2",""
"502000","138525","2",""
"502001","129006","3",""
"502002","138525","2",""
"502003","138507","2",""
"502004","138505","2",""
"502005","138525","2",""
"502006","138522","16",""
"502007","71192","5","94637"
"502008","138525","2",""
"502009","138526","1",""
"502010","138527","2",""
"502011","125247","3",""
"502012","108627","2",""
"502013","108625","2",""
"502014","30415","2",""
"502015","57541","2",""
"502016","72189","2",""
"502017","138507","1",""
"502018","138507","2",""
"502019","138505","2",""
"502020","138522","1",""
"502021","138533","2",""
"502022","138525","2",""
"502023","138519","10",""
"502024","138534","3",""
"502025","138534","10",""
"502027","138532","3",""
"502028","138525","2",""
"502029","138524","2",""
"502030","138524","5","15109"
"502031","19004","5","98758"
"502032","120677","3",""
"502033","87372","2",""
"502034","117876","2",""
"502035","138522","2",""
"502036","110397","2",""
"502037","138524","2",""
"502038","138524","5","29657"
"502039","138524","2",""
"502040","138527","2",""
"502041","138525","2",""
"502042","138521","16",""
"502043","138525","2",""
"502044","138524","2",""
"502045","132523","2",""
"502046","138524","2",""
"502047","138525","2",""
"502048","138541","5","98744"
"502049","138525","2",""
"502050","138528","10",""
"502051","138537","10",""
"502052","138539","3",""
"502053","1630","5","93567"
"502054","138525","2",""
"502055","138524","2",""
"502056","138524","5","71993"
"502057","138525","2",""
"502058","70275","2",""
"502059","138491","2",""
"502060","138525","2",""
"502061","132523","2",""
"502062","431","2",""
"502063","138543","10",""
"502064","97638","2",""
"502065","15019","2",""
"502066","15019","5","83830"
"502067","131736","2",""
"502068","131736","5","83830"
"502069","45292","2",""
"502070","138524","5","3186"
"502071","138441","10",""
"502074","43294","2",""
"502075","43313","2",""
"502076","71736","2",""
"502077","28852","2",""
"502078","28856","2",""
"502079","138536","3",""
"502080","138535","16",""
"502081","138525","2",""
"502082","7484","2",""
"502083","138524","5","59195"
"502084","138524","2",""
"502085","138525","2",""
"502086","138527","2",""
"502087","128923","3",""
"502088","138551","1",""
"502089","34698","2",""
"502090","118847","2",""
"502091","47917","5","57164"
"502092","135266","2",""
"502094","121563","11",""
"502096","133608","1",""
"502097","133608","2",""
"502098","133052","3",""
"502099","138525","2",""
"502100","54276","5","69103"
"502101","54276","2",""
"502102","14545","2",""
"502103","45300","2",""
"502104","138535","3",""
"502105","138542","3",""
"502106","138517","3",""
"502107","138504","2",""
"502108","138553","1",""
"502109","138531","2",""
"502110","138531","1",""
"502111","138511","2",""
"502112","138554","2",""
"502113","104740","3",""
"502114","138545","2",""
"502115","138525","2",""
"502116","138524","5","3302"
"502117","138524","2",""
"502118","138527","2",""
"502119","60331","2",""
"502120","40716","2",""
"502121","40713","2",""
"502122","40704","2",""
"502123","40704","5","47915"
"502124","138510","2",""
"502125","138544","2",""
"502126","4161","2",""
"502127","4157","5","45270"
"502128","4157","2",""
"502129","108515","2",""
"502130","59987","5","90486"
"502131","60216","2",""
"502132","59985","5","90486"
"502133","108515","2",""
"502134","138525","2",""
"502135","138527","2",""
"502136","138524","2",""
"502137","35254","2",""
"502138","111928","9",""
"502139","138550","5","96049"
"502140","130120","3",""
"502141","15034","2",""
"502142","138555","2",""
"502143","9170","2",""
"502144","9170","5","83830"
"502146","138550","5","90142"
"502147","138551","2",""
"502148","138553","2",""
"502149","138511","2",""
"502150","125229","2",""
"502151","68401","5","90232"
"502152","138524","5","86526"
"502153","138553","2",""
"502154","68401","5","73186"
"502155","86413","2",""
"502156","138555","3",""
"502157","138455","2",""
"502158","98641","2",""
"502159","138527","2",""
"502160","138525","2",""
"502161","138525","2",""
"502162","138524","2",""
"502163","138527","2",""
"502164","2164","2",""
"502165","20829","2",""
"502166","138559","2",""
"502167","138525","2",""
"502168","138559","2",""
"502169","138527","2",""
"502170","138559","2",""
"502171","138559","1",""
"502172","138559","2",""
"502173","138561","2",""
"502174","138559","2",""
"502175","138524","2",""
"502176","138525","2",""
"502177","114896","5","2467"
"502178","114896","2",""
"502179","13795","2",""
"502180","13794","2",""
"502181","138524","2",""
"502182","138525","2",""
"502183","138331","2",""
"502184","138336","2",""
"502185","138562","3",""
"502186","138457","5","8280"
"502187","206","2",""
"502188","35657","2",""
"502189","8350","2",""
"502190","3533","2",""
"502191","138454","2",""
"502192","138438","5","8280"
"502193","138523","5","74396"
"502194","138523","2",""
"502195","138564","3",""
"502196","138564","2",""
"502197","109497","2",""
"502198","138524","2",""
"502199","130949","2",""
"502200","137503","2",""
"502201","137503","5","10161"
"502202","138565","2",""
"502203","138565","1",""
"502204","33502","2",""
"502205","138525","2",""
"502206","138524","2",""
"502207","138559","2",""
"502208","138525","2",""
"502209","138524","2",""
"502210","138527","2",""
"502211","138524","2",""
"502212","138524","5","89309"
"502213","138296","2",""
"502214","138524","2",""
"502215","138525","2",""
"502216","138527","2",""
"502217","121952","2",""
"502218","131739","2",""
"502219","106717","3",""
"502220","63028","5","42265"
"502221","138419","1",""
"502222","138524","5","6471"
"502223","138524","2",""
"502224","138525","2",""
"502225","138527","2",""
"502226","138525","2",""
"502227","138525","2",""
"502228","10634","3",""
"502229","138549","3",""
"502230","138569","2",""
"502231","138490","2",""
"502234","138524","2",""
"502235","138525","2",""
"502236","138573","1",""
"502237","73955","2",""
"502238","12350","2",""
"502239","73316","2",""
"502240","73316","5","54816"
